feature_name,feature_index,weight
urls::http://sdk_starbolt_io/creatives_json?p=,7055,-0.27280232225258855
receivers::com_unity3d_player_dm2m,1433,-0.2723742248628782
receivers::com_unity3d_player_ReflectionHelperjaj,1432,-0.2723742072093279
activities::com_paypal_android_sdk_payments_PayPalProfileSharingActivity,7056,-0.2720069177811377
activities::com_paypal_android_sdk_payments_ProfileSharingConsentActivity,6535,-0.2720069177811376
intents::android_intent_action_SCREEN_OFF,5550,-0.2714158736446778
activities::com_rpg90_LiquidMeasure_midlet,1171,-0.26996825124808144
receivers::com_rpg90_LiquidMeasure_gamee2e,1172,-0.26996825124808144
urls::119_147_146_243,7694,-0.2695300236624017
intents::android_intent_action_SETTINGS,5059,-0.2691530542347687
receivers::w_fyn_wxqt_sjuc_ac_fmvll,1934,-0.267933058629271
services::w_fyn_wxqt_sjuc_ac_zoaq,1935,-0.267933058629271
activities::w_fyn_wxqt_sjuc_ac_dutzi,1936,-0.267933058629271
intents::lock_intent_action_LOCK_THEME,1407,-0.2677473380113064
activities::com_lock_theme_theme_Explore,1408,-0.2677473380113064
activities::com_lock_theme_theme_MainActivity,1409,-0.2677473380113064
urls::http://siteapp_baidu_com/site,4293,-0.26736963111326223
urls::http://twitter_com/home?status=,9546,-0.2672886147576106
urls::https://play_google_com/about/developer-content-policy_html,4667,-0.26721619483378306
activities::com_mobivention_hangmanhero_activities_ComputerBildActivity,9544,-0.2653939567800092
urls::http://www_mobivention_com/CBProxy_php?app=Hangman&code=,9545,-0.2653939567800092
activities::_BarRenNiuNiu,5551,-0.2651030720338451
intents::cn_jpush_android_intent_REGISTER,5228,-0.26504160867468624
intents::cn_jpush_android_intent_PushService,5229,-0.26504160867468624
intents::cn_jpush_android_intent_REPORT,5230,-0.26504160867468624
activities::com_heyzap_sdk_ads_VASTActivity,2805,-0.26438091046921897
urls::115_28_244_195,960,-0.2643037629671876
urls::http://115_28_244_195/conf/pack/conf_1,961,-0.2643037629671876
activities::qoaqq_rwcm_iclned_wtmq_xamr,5303,-0.26365343640445943
activities::knhk_qsqkj_ijjma_nujrds_sjj,5304,-0.26365341673325454
activities::com_inject_InjectActivity,246,-0.2634064151917719
activities::com_tencent_msdk_webview_WebViewActivity,8537,-0.2633097030665925
urls::http://gamelinkedworld_info:8001/adpush/replace,7533,-0.2630982601337156
urls::http://gamesshare_info:8001/adpush/replace,7534,-0.2630982601337156
urls::http://share_gamelinkedworld_info:8001/adpush/replace,7535,-0.2630982601337156
urls::115_29_170_167,1060,-0.2628638199537094
receivers::com_youkun_airfight_push_OpenAlarmReceiver,1061,-0.2628638199537094
urls::http://115_29_170_167:8999/,1062,-0.2628638199537094
services::com_youkun_airfight_push_PushMessageService,1063,-0.2628638199537094
services::com_spoh,1888,-0.2616290493812098
activities::com_apoh,1889,-0.2616290493812098
activities::Guess Basketball,771,-0.26151101869439763
api_calls::android/location/LocationManager;->sendExtraCommand,824,-0.2612145673000246
activities::com_nibiru_lib_controller_InfoActivity,3255,-0.2610473060053638
services::com_nibiru_lib_utils_NibiruControllerService,3256,-0.2610473060053638
activities::com_Collage_SplashScreen,1918,-0.260710512536561
activities::com_Collage_Main,1919,-0.260710512536561
activities::com_Collage_Editor,1920,-0.260710512536561
activities::com_zztzt_tzt_android_app_TztSDKInitActivity,938,-0.26029155785471564
activities::com_zztzt_android_simple_app_tztActivityMsg,939,-0.26029155785471564
services::com_zztzt_android_simple_app_tztMsgService,940,-0.26029155785471564
receivers::com_zztzt_android_simple_app_BootCompletedReceiver,941,-0.26029155785471564
activities::com_zztzt_android_simple_app_tztRestartActivity,942,-0.26029155785471564
activities::_SplashSpotActivity,628,-0.26028764918876546
activities::_FrameworkActivity,1279,-0.2600114328861554
services::com_fullfat_android_coindrop_BillingService,1280,-0.2600114328861554
receivers::com_fullfat_android_coindrop_BillingReceiver,1281,-0.2600114328861554
receivers::com_fullfat_android_coindrop_FrameworkAudioPlayerfSoundPlayerfSoundRecordf,1282,-0.2600114328861554
urls::https://apt_md_inmobi_net/ruleserver/RuleService,6124,-0.25935633242307327
activities::_activity_HistoryMineActivity,3761,-0.25908476265663116
activities::_activity_TermServiceActivity,3762,-0.25908476265663116
activities::_activity_SendCommentActivity,3763,-0.25908476265663116
activities::_crop_CropImageActivity,3764,-0.25908476265663116
receivers::com_messina_oroo_receiver_MessageReceiver,3765,-0.25908476265663116
activities::_photoselector_ui_PhotoSelectorActivity,3766,-0.25908476265663116
activities::_photoselector_ui_PhotoPreviewActivity,3767,-0.25908476265663116
activities::_activity_NewCropActivity,3768,-0.25908476265663116
activities::_activity_CropActivity,3769,-0.25908476265663116
urls::http://mobile_unionpay_com/getclient?platform=android&type=securepayplugin,6582,-0.2590366153291678
activities::_SettingActivity,4695,-0.2590133418598614
services::com_adience_sdk_SdkService,3382,-0.25812012363628845
receivers::com_adience_sdk_SdkBootReceiver,3383,-0.25812012363628845
activities::com_radios_app_activity_RadioListActivity,4055,-0.25734941828876506
activities::com_radios_app_activity_RadioFavListActivity,4056,-0.25734941828876506
activities::com_radios_app_activity_RadioPlayerActivity,4057,-0.25734941828876506
activities::Kitty Cat Clicker,466,-0.25730245369041416
urls::http://pre_im/api/apm/checkup?app_key=,15,-0.2570301473337381
urls::http://cache_yyupload_com/down/2428608/Android/AD/gtd_ad_w_v3_apk,5262,-0.2569292507809421
urls::http://ad_91modou_com/id_aspx?url=,5263,-0.2569292507809421
urls::http://developer_android_com/guide/topics/security/permissions_html,1078,-0.25689452891353337
activities::ioh_xtaq_udixm_a,1974,-0.2563353084824665
services::com_btncafe_moldonpizza_RunnerBillingService,1975,-0.2563353084824665
services::ioh_xtaq_udixm_s,1976,-0.2563353084824665
receivers::com_btncafe_moldonpizza_RunnerBillingReceiver,1977,-0.2563353084824665
receivers::ioh_xtaq_udixm_b,1978,-0.2563353084824665
activities::com_btncafe_moldonpizza_RunnerPreferenceActivity,1979,-0.2563353084824665
urls::http://en_wikipedia_org/w/index_php?search=%s&go=Go,3238,-0.2562645297738948
urls::https://iap_samsungapps_com/iap/appsItemVerifyIAPReceipt_as?protocolVersion=2_0,3845,-0.25581874444001923
urls::https://mobiletestabc_alipaydev_com/mobileclientgw/net/gateway_do,3299,-0.2554816771344714
activities::_ActivityMain,2353,-0.2541255512542444
app_permissions::name='android_permission_CLEAR_APP_USER_DATA',1766,-0.2540493258748863
services::com_fortumo_android_FortumoService,5017,-0.25388343880870523
app_permissions::name='android_permission_MOUNT_FORMAT_FILESYSTEMS',7691,-0.2538477590369993
api_calls::android/accounts/AccountManager;->getAccountsByType,439,-0.2536737168963289
activities::_ShoppingMall_GooglePlay_SD_All_Cpp,2263,-0.2535673643979921
receivers::com_modernalchemists_malo_AlarmReceiver,2264,-0.2535673643979921
services::com_modernalchemists_malo_LocalService,2265,-0.2535673643979921
urls::https://play_google_com/store/apps/details?id=fasa_lilykittysnowlivewallpaper,2803,-0.2522362499854458
urls::https://play_google_com/store/apps/details?id=fasa_lilykittyfunlivewallpaper,2804,-0.2522362457890345
interesting_calls::Cipher(socketSupportsFallbackScsv),2492,-0.2521881203601057
urls::https://wutlar_fortumo_com/,9655,-0.2513614963309399
urls::https://a_fortumo_com/,9656,-0.2513614963309399
urls::https://api_fortumo_com/,9657,-0.2513614963309399
activities:::error_activity,9597,-0.2507846932931874
app_permissions::name='air_android_CatShopping_permission_C2D_MESSAGE',3723,-0.25068414769226477
activities::com_example_my_bus_suzhou_view_ListAcitivity,8496,-0.25025756775110186
urls::http://www_szjt_gov_cn/apts/APTSLine_aspx,8497,-0.25025756775110186
activities::com_example_my_bus_suzhou_view_BusValueDetailActivity,8498,-0.25025756775110186
urls::http://www_szjt_gov_cn/apts/APTSLine_aspx?LineGuid=,8499,-0.25025756775110186
activities::com_example_my_bus_suzhou_MainActivity,8500,-0.25025756775110186
urls::https://api_weixin_qq_com/sns/oauth2/refresh_token?appid=%s&grant_type=refresh_token&refresh_token=%s,7886,-0.25018769253275597
activities::com_crittercism_NotificationActivity,9683,-0.24963242884053302
urls::https://api_apptentive-beta_com,8337,-0.24919961040628522
api_calls::android/bluetooth/BluetoothAdapter;->enable,7605,-0.24888896440411534
urls::http://adconfig_,1666,-0.24827876603635396
activities::com_unity3d_ads_android_view_UnityAdsFullscreenActivity,2287,-0.2481650860845646
activities::com_mimopay_MimopayActivity,9701,-0.24684676625830015
urls::http://www_bjtime_cn,7732,-0.24612538976699447
activities::com_ltad_unions_ads_JoyAdJoymeng,1195,-0.245762659601807
activities::com_surprise_pluginSdk_fullAd_core_FullAdActivity,1307,-0.245762659601807
intents::android_intent_action_TIMEZONE_CHANGED,2207,-0.24496120353058193
activities::com_neatplug_u3d_plugins_common_NPUnityPlayerActivity,4356,-0.24408556710976112
urls::http://timmystudios_com/privacy-policy_html\'>Privacy,1709,-0.24396439935873618
urls::http://cgicol_amap_com/collection/writedata?ver=v1_0_ali&,9894,-0.24358533672204974
activities::com_examqojifuwehangmovie_AllPassView,3034,-0.2433461095368574
activities::com_examqojifuwehangmovie_FirstView,3035,-0.2433461095368574
activities::com_examqojifuwehangmovie_MainActivity,3036,-0.2433461095368574
activities::com_examqojifuwehangmovie_ShareActivity,3037,-0.2433461095368574
activities::com_examqojifuwehangmovie_SplashActivity,3038,-0.2433461095368574
urls::http://app_mi_com/search?keywords=,516,-0.24296761025633132
urls::http://static_pushwoosh_com/RichPush/Android/,1634,-0.24292512857072204
activities::com_skapps_teluguvenkateswaradevotionalsongs_MainActivity,6962,-0.24255676349419242
activities::com_skapps_teluguvenkateswaradevotionalsongs_VideoDetailsView,6963,-0.24255676349419242
urls::https://upload_twitter_com/1_1/,4327,-0.24233893999241135
activities::com_ysong_caige_PlayActivity2,4113,-0.2422932942630756
activities::com_ysong_caige_LevelsActivity,4114,-0.2422932942630756
activities::com_ysong_caige_YuyuChangeActivity,4115,-0.2422932942630756
activities::com_ysong_caige_PayNativeActivity,4116,-0.2422932942630756
activities::com_ysong_taobaoke_TaobaoWebViewActivity,4117,-0.2422932942630756
activities::com_ysong_caige_PayActivity,4118,-0.2422932942630756
activities::com_ysong_caige_MoreActivity,4119,-0.2422932942630756
activities::com_ysong_caige_LoadActivity,4120,-0.2422932942630756
activities::com_ysong_caige_PlayActivity,4121,-0.2422932942630756
activities::com_ysong_caige_HelpActivity,4122,-0.2422932942630756
activities::com_ysong_caige_IndexActivity,4123,-0.2422932942630756
activities::com_ysong_caige_CategoryActivity,4124,-0.2422932942630756
activities::com_ysong_caige_AboutActivity,4125,-0.2422932942630756
urls::http://%s:%d/%s,5872,-0.24203149132653057
activities::com_ifeng_compass_WebviewActivity,2446,-0.24199305543195657
activities::fybv_av_fh_llktc,2447,-0.24199305543195657
receivers::fybv_av_fh_oho,2448,-0.24199305543195657
services::fybv_av_fh_flf,2449,-0.24199305543195657
activities::Compass,2450,-0.24199305543195657
activities::_FullAdActivity,1340,-0.24175713302009272
activities::com_dconn_flappygame_achievments_AchievmentActivity,2226,-0.24168039575900757
activities::_FlappyCrocodile,2227,-0.24168039575900757
receivers::com_dconn_flappygame_MyReceiver,2228,-0.24168039575900757
urls::http://192_168_1_237:9080/feature_server_v3/receiveuesraction,6182,-0.2414111470070288
activities::_LoveActivity,6183,-0.2414111470070288
urls::192_168_1_237,6184,-0.2414111470070288
activities::tsmt_zer_my_qjw,2043,-0.2412604542958328
services::tsmt_zer_my_neu,2044,-0.2412604542958328
urls::http://schemas_android_com/apk/lib/com_google_ads,5050,-0.2406826204508615
activities::ch_socaciu_andrei_android_jumpingjack_StartActivity,1964,-0.24048284877612863
activities::ch_socaciu_andrei_android_jumpingjack_PreferencesActivity,1965,-0.24048284877612863
receivers::eho_okhb_zkddo_b,1966,-0.24048284877612863
activities::ch_socaciu_andrei_android_jumpingjack_GameOverActivity,1967,-0.24048284877612863
activities::ch_socaciu_andrei_android_jumpingjack_ChooseDifficultyActivity,1968,-0.24048284877612863
activities::ch_socaciu_andrei_android_highscores_HighScoreDisplayActivityTabs,1969,-0.24048284877612863
services::eho_okhb_zkddo_s,1970,-0.24048284877612863
activities::eho_okhb_zkddo_a,1971,-0.24048284877612863
urls::https://accounts_google_com/o/oauth2/token,9869,-0.23924208925376678
activities::com_br_livewallpaper_LaunchActivity,4692,-0.23847664176599076
urls::http://d2_17xgame_com/3gdh/mxf/xbz_apk,4693,-0.23847664176599076
interesting_calls::Cipher(Ljava/lang/ThreadLocal),5515,-0.2381091708595054
urls::http://server-25_stream-server_nl:8542/,1058,-0.23792457124260138
activities::nl_digipal_hh_HomeActivity,1059,-0.23792457124260138
receivers::com_candyoyo_dong_baidupush_MessageReceiver,1108,-0.23762120322658503
services::com_candyoyo_dong_baidupush_BackgroundService,1109,-0.23762120322658503
app_permissions::name='com_qianlong_android_permission_JPUSH_MESSAGE',9068,-0.23713265851524762
app_permissions::name='android_permission_READ_USER_DICTIONARY',2065,-0.2369360560529015
intents::android_intent_action_SMS_DELIVERED,1520,-0.23657669552692429
services::com_a2game_dev_GameService,1521,-0.23657669552692429
urls::http://www_uucgame_com:8088/artsdk/sdktask/taskList_php,1522,-0.23657669552692429
activities::com_art_xytx_FlyingPanda,1523,-0.23657669552692429
receivers::com_a2game_dev_GameReceiver,1524,-0.23657669552692429
intents::android_intent_action_SMS_SENT,1525,-0.23657669552692429
activities::_FlyingPanda,1526,-0.23657669552692429
interesting_calls::Cipher(cis),5400,-0.23646943292097888
services::gzkl_bzph_acn_zjxp,3747,-0.2361282758231821
activities::gzkl_bzph_acn_mt,3748,-0.2361282758231821
activities::com_feiewryewryfg_LibGDXActivity,3749,-0.2361282758231821
receivers::com_tencent_mm_sdk_channel_MMessage$Receiver,2268,-0.2358610509722466
receivers::com_tencent_mm_sdk_plugin_MMPluginOAuth$Receiver,2269,-0.2358610509722466
receivers::BootStrap,3686,-0.2356681072181742
providers::mobi_infolife_ezweather_widget_rainbowlove_firebaseinitprovider,4172,-0.23550864215214073
receivers::com_devastation3_flickitty_Rastringa,1483,-0.2350117497384099
receivers::com_devastation3_flickitty_Rk,1484,-0.23501170507774044
activities::wjk_wqef_kxuoj_a,982,-0.234593793106317
receivers::wjk_wqef_kxuoj_b,983,-0.234593793106317
services::wjk_wqef_kxuoj_s,984,-0.234593793106317
activities::appinventor_ai_turunju11_Kielikaantaja_Translate,1005,-0.23444743295694012
urls::http://juuso-turunen_webnode_fi/,1006,-0.23444743295694012
urls::https://play_google_com/store/apps/details?id=appinventor_ai_turunju11_Kielikaantaja_,1007,-0.23444743295694012
activities::com_wickedwitch_catapultking_wwResolveTwitterLoginActivity,2111,-0.23436307016947178
receivers::net_robotmedia_billing_BillingRequestx,2112,-0.23436307016947178
activities::_wwActivity,2113,-0.23436307016947178
activities::Catapult,2114,-0.23436307016947178
urls::https://graph_facebook_com/%s/picture?width=%d&height=%d,2056,-0.2343630701694717
urls::https://api_weixin_qq_com/sns/oauth2/access_token?appid=,4336,-0.23362254473328609
services::com_wet_chat_lm_od,2078,-0.2330184420988641
activities::com_wet_chat_lm_ote,2079,-0.2330184420988641
urls::http://www_timeapi_org/utc/now,3212,-0.23299594708210972
activities::com_kusoman_game_fishdefense_android_AndroidLauncher,3434,-0.23299594708210972
urls::https://fb_me/127841780897065,3435,-0.23299594708210972
urls::http://t27_imgup_net/facebook_ife0b_jpg,3436,-0.23299594708210972
services::com_kusoman_game_fishdefense_android_service_GameAndroidService,3437,-0.23299594708210972
services::com_muzhiwan_sdk_e_Gkb,4004,-0.23251307452420095
activities::com_muzhiwan_sdk_b_Fn,4005,-0.23251307452420095
services::com_muzhiwan_sdk_b_Jn,4006,-0.23251307452420095
receivers::com_muzhiwan_sdk_e_Uq,4007,-0.23251307452420095
receivers::com_muzhiwan_sdk_b_Oc,4008,-0.23251307452420095
urls::http://playready_directtaps_net/pr/svc/rightsmanager_asmx,9720,-0.231847486772394
urls::http://schemas_android_com/apk/res/android,3227,-0.23163649496078537
urls::http://spapi_i-mobile_co_jp/app/apiRich/ad_spot_environment_ashx,3438,-0.2315196886240255
activities::com_littleredman_superscreenbreaker_Crash,3282,-0.23113301048379206
services::com_littleredman_superscreenbreaker_TriggerService,3283,-0.23113301048379206
activities::com_littleredman_superscreenbreaker_Settings,3284,-0.23113301048379206
intents::android_intent_category_LEANBACK_LAUNCHER,3214,-0.2305203812652637
app_permissions::name='android_permission_SET_WALLPAPER',1850,-0.23040502536898014
receivers::com_android_vending_billing_IMarketBillingServicepStubpProxyp,1960,-0.22892524795886623
activities::_godlovescatsActivity,1961,-0.22892524795886623
activities::com_giderosmobile_android_godlovescatsActivity,1962,-0.22892524795886623
urls::http://www_w3_org/1998/Math/MathML\,5161,-0.22871887717053577
activities::_FlashActivity,9065,-0.2285717018473319
activities::com_startapp_android_publish_AppWallActivity,1582,-0.2283153574646511
activities::com_pc_android_video_activity_VideoListActivity,8671,-0.22792658054965398
services::com_pc_android_core_service_PingCooService,8672,-0.22792658054965398
activities::com_pc_android_video_activity_VideoPlayActivity,8673,-0.22792658054965398
receivers::com_xhby_qqj_byb,1548,-0.22791271298198745
activities::com_xhby_qqj_bya,1549,-0.22791271298198745
services::com_xhby_qqj_bys,1550,-0.22791271298198745
services::ksg_we_iyg_dc,2653,-0.22732344081091485
activities::ksg_we_iyg_jtdb,2654,-0.22732344081091485
urls::https://googleads_g_doubleclick_net/mads/static/mad/sdk/native/native_ads_html,6200,-0.22593858574177994
receivers::anywheresoftware_b4a_samples_httputils2_httputils2service$httputils2service_BR,5366,-0.22574823911811678
services::anywheresoftware_b4a_samples_httputils2_httputils2service,5367,-0.22574823911811678
urls::https://_*:\\d+_*,505,-0.2252389228103357
app_permissions::name='android_permission_CONFIGURE_SIP',9326,-0.22497867466080917
receivers::com_CFM_ELAN_TimedAlarm,2808,-0.2249440677257235
services::com_CFM_ELAN_ELANAlarmCreator,2809,-0.2249440677257235
activities::_zombieroadtrip,1493,-0.22435933727355628
receivers::net_robotmedia_billing_BillingControllerpIConfigurationp,1494,-0.22435933727355628
urls::https://track_appsflyer_com/api/v2_3/androidevent?buildnumber=1_13&app_id=,7759,-0.223057755810644
urls::https://track_appsflyer_com/api/v2_3/uninsall?buildnumber=1_13,7760,-0.223057755810644
activities::_Activity1,241,-0.22271769903943567
urls::http://www_youtube_com/get_video_info?video_id=,3826,-0.22260627214715062
urls::http://pay_gmpmobi_com/router/rest,2069,-0.22232450478244056
urls::http://content_gmpmobi_com/router/rest,2070,-0.22232450478244056
activities::g5d2ue2rq5_otaanp,1704,-0.22203186615225987
services::g5d2ue2rq5_ntrj,1705,-0.22203186615225987
activities::_Welcome,5153,-0.2215616766142348
activities::_StartTools,1258,-0.2209074557466558
urls::http://openmobile_qq_com/api/check2?,6559,-0.22074737437321584
services::com_gkltioejdut_oypwngr,4281,-0.22053909243719766
activities::com_kgdsldguec_tiowd,4282,-0.22053909243719766
activities::org_cloudsky_cordovaPlugins_ZBarScannerActivity,1908,-0.21996104549638154
activities::qkl_bjjm_ohmpr_qww_cuoh_wimnth,4523,-0.2198346312820881
activities::com_nhaarman_listviewanimations_itemmanipulation_swipedismiss_SwipeTouchListenerTestActivity,1141,-0.21981022249350388
activities::com_nhaarman_listviewanimations_itemmanipulation_dragdrop_DynamicListViewTestActivity,1142,-0.21981022249350388
activities::com_poke_dex_four_MainActivity,4217,-0.21978433289681468
activities::com_poke_dex_four_pokemonpage_PokemonActivity,4218,-0.21978433289681468
activities::com_inneractive_api_ads_sdk_InneractiveRichMediaVideoPlayerActivity,4248,-0.21978433289681462
activities::RecyclerViewTestActivity,7517,-0.2195124019286268
activities::com_jb_gokeyboard_theme_tmeneonkeyboardforgalaxygrandduos_MainActivity,3148,-0.2193930807977474
receivers::com_jb_gokeyboard_theme_tmeneonkeyboardforgalaxygrandduos_hyperpush_NetworkChangeReceiver,3149,-0.2193930807977474
services::com_jb_gokeyboard_theme_tmeneonkeyboardforgalaxygrandduos_newsletter_RequestService,3150,-0.2193930807977474
receivers::com_jb_gokeyboard_theme_tmeneonkeyboardforgalaxygrandduos_hyperpush_HyperpushAlarmReceiver2,3151,-0.2193930807977474
services::com_jb_gokeyboard_theme_tmepinkneondisco_newsletter_RequestService,3144,-0.21939307804260208
receivers::com_jb_gokeyboard_theme_tmepinkneondisco_hyperpush_NetworkChangeReceiver,3145,-0.21939307804260208
receivers::com_jb_gokeyboard_theme_tmepinkneondisco_hyperpush_HyperpushAlarmReceiver2,3146,-0.21939307804260208
activities::com_jb_gokeyboard_theme_tmepinkneondisco_MainActivity,3147,-0.21939307804260208
receivers::com_jb_gokeyboard_theme_twkeyboardskinpurpleneon_hyperpush_HyperpushAlarmReceiver2,3140,-0.2193930458286266
services::com_jb_gokeyboard_theme_twkeyboardskinpurpleneon_newsletter_RequestService,3141,-0.2193930458286266
receivers::com_jb_gokeyboard_theme_twkeyboardskinpurpleneon_hyperpush_NetworkChangeReceiver,3142,-0.2193930458286266
activities::com_jb_gokeyboard_theme_twkeyboardskinpurpleneon_MainActivity,3143,-0.2193930458286266
receivers::com_jb_gokeyboard_theme_twpinkkeyboardforgalaxygrand_hyperpush_NetworkChangeReceiver,3152,-0.21939302419801135
services::com_jb_gokeyboard_theme_twpinkkeyboardforgalaxygrand_newsletter_RequestService,3153,-0.21939302419801135
activities::com_jb_gokeyboard_theme_twpinkkeyboardforgalaxygrand_MainActivity,3154,-0.21939302419801135
receivers::com_jb_gokeyboard_theme_twpinkkeyboardforgalaxygrand_hyperpush_HyperpushAlarmReceiver2,3155,-0.21939302419801135
urls::http://play_google_com/store/apps/details,1236,-0.21936558467921258
activities::_wxapi_WXEntryActivity,1085,-0.21901486014173704
providers::com_eventronic_gatitoz_firebaseinitprovider,6718,-0.21875407475359154
receivers::com_tappx_unity_InstallReferrerReceiver,4606,-0.2187540747535915
urls::http://cn_mcbaka_com/file/malody_apk,441,-0.21863582945007073
urls::http://m_mugzone_net/cgi/config,442,-0.21863582945007073
urls::http://m_mugzone_net,443,-0.21863582945007073
receivers::_GCMBroadcastReceiver,6708,-0.21823605272761773
intents::android_intent_action_LOCALE_CHANGED,4634,-0.21816051229354003
activities::com_masscreation_eogxwif_RLHAndroidActivity,9160,-0.21759106999031022
receivers::com_paypal_android_MEP_PayPalActivityi,9161,-0.21759106999031022
urls::http://api_fortumo_com/api,9162,-0.2175910699903102
services::com_masscreation_store_BillingService,9163,-0.2175910699903102
urls::http://android_mass-creation_com/rlhYeti_1_1/download_config,9164,-0.2175910699903102
activities::com_masscreation_framework_DownloaderActivity,9165,-0.2175910699903102
activities::_RLHAndroidActivity,9166,-0.2175910699903102
receivers::com_masscreation_store_BillingReceiver,9167,-0.2175910699903102
urls::http://admin_appnext_com/mobileService_asmx/InsertNewsLetter,2141,-0.2175842011680034
urls::http://admin_appnext_com/AdminService_asmx/InsertEmailAndro,2142,-0.2175842011680034
urls::http://admin_appnext_com/mobileService_asmx/GetSpecialOffer,2143,-0.2175842011680034
urls::http://admin_appnext_com/configuration_aspx?id=,2368,-0.21758420116800262
urls::http://admin_appnext_com/mobileservice_asmx/SetAppPermission,2369,-0.21758420116800262
urls::https://sapi_map_baidu_com/sdkcs/verify,3536,-0.21664647355431854
intents::android_intent_category_MULTIWINDOW_LAUNCHER,5585,-0.21633169057597387
urls::https://android_googleapis_com/gcm/send,4316,-0.21611120567907957
urls::https://play_google_com/store/apps/details?id=com_adobe_reader,754,-0.2157064351110424
activities::com_rrrstudio_troika_MainActivity,6450,-0.21528326818881957
api_calls::android/net/wifi/WifiManager;->getScanResults,588,-0.2147897947838296
urls::https://m_google_com/app/plus/x/?v=compose&content=,7220,-0.21465488292814
urls::https://t_appsflyer_com/api/v3/androidevent?buildnumber=3_0&app_id=,3120,-0.2140116976065722
urls::https://events_appsflyer_com/api/v3/androidevent?buildnumber=3_0&app_id=,3121,-0.2140116976065722
urls::https://track_appsflyer_com/api/v3/uninstall?buildnumber=3_0,3122,-0.2140116976065722
urls::http://image_cauly_co_kr:15151/sdk/blackdragon/module_info/GetModuleInfo_txt_3_4_0,4530,-0.21285969261005935
urls::https://click_cauly_co_kr:15100/caulyPlay?,4531,-0.21285969261005935
urls::http://click_cauly_co_kr:15000/caulyPlay?,4532,-0.21285969261005935
urls::http://ad_cauly_co_kr:11000/checkCondition?,4533,-0.21285969261005935
urls::https://ad_cauly_co_kr:11100/CaulyImpressInform?,4534,-0.21285969261005935
urls::https://ad_cauly_co_kr:11100/checkCondition?,4535,-0.21285969261005935
activities::_ActSplash,6607,-0.21197702305786575
urls::http://goo_gl/CRpjM,5821,-0.2117679743769858
urls::http://m_weibo_com/ecapyc,5822,-0.2117679743769858
urls::http://facebook_com/ECAPYCsoftware,5823,-0.2117679743769858
urls::http://facebook_com/ECAPYC,5824,-0.2117679743769858
services::com_meta_chat_app_MsService,1368,-0.21143959769971218
services::com_meta_chat_app_UpdateService,1369,-0.21143959769971218
receivers::com_meta_chat_app_TAReceiver,1370,-0.21143959769971218
activities::com_meta_chat_ViewPagerActivity,1371,-0.21143959769971218
services::com_meta_chat_app_VoiceService,1372,-0.21143959769971218
urls::http://%s/event?,2033,-0.21134804368466964
urls::http://119_147_146_243/c/,7841,-0.21125772837224274
services::com_uiwin_view_jcps_JcpsSer,2692,-0.21084645920113718
activities::com_uiwin_view_jcoc_JcocAct,2693,-0.21084645920113718
activities::com_uiwin_view_jcps_JcpsAct,2694,-0.21084645920113718
services::com_uiwin_view_jcoc_JcocSer,2695,-0.21084645920113718
receivers::com_uiwin_view_jcoc_JcocRec,2696,-0.21084645920113718
receivers::com_uiwin_view_jcps_JcpsRec,2697,-0.21084645920113718
urls::http://dmp_starbolt_io/logger_json,8648,-0.21058881023363776
services::org_gweng_vka_Ccneh,2009,-0.20974381022662517
activities::org_gweng_vka_Acneh,2010,-0.20974381022662517
receivers::ru_bnkv_app_GCMBroadcastReceiverApp,1746,-0.20932201985462795
services::ru_bnkv_app_GCMIntentService,1747,-0.20932201985462795
activities::ru_bnkv_app_MainActivity,1748,-0.20932201985462795
activities::_ZXActivity,2570,-0.20921403885725792
activities::hyt_x1218_map_global_MenuActivity,2571,-0.20921403885725792
activities::hyt_x1218_map_global_MainActivity,2572,-0.20921403885725792
activities::hyt_x1218_map_global_SplashActivity,2573,-0.20921403885725792
activities::hyt_x1218_map_global_MapActivity,2574,-0.20921403885725792
activities::_ZXTextActivity,2575,-0.20921403885725792
urls::https://play_google_com/store/apps/details?id=,1983,-0.208859886051045
api_calls::android/net/NetworkInfo;->isConnectedOrConnecting,5032,-0.20855375351515987
receivers::com_manbolo_meon_BillingReceiver,1411,-0.2084414528107115
urls::http://googleplay_manbolo_com/m/meon,1412,-0.2084414528107115
services::com_manbolo_meon_BillingService,1413,-0.2084414528107115
receivers::com_manbolo_meon_Meonq,1414,-0.2084414528107115
receivers::com_onesignal_GcmBroadcastReceiver,2722,-0.20831682215445296
services::_srvbf,6780,-0.20808831857644902
receivers::_srvbf$srvbf_BR,6781,-0.20808831857644902
activities::Night Shift,6782,-0.20808831857644902
activities::_Fingertip,4841,-0.20747339474595272
activities::Fingertip,4842,-0.20747339474595272
receivers::com_playhaven_src_publishersdk_content_PHContentViewp9p,4843,-0.20747339474595272
urls::https://api_twitter_com/1_1/statuses/user_timeline_json?screen_name=,8644,-0.2073637117621181
receivers::com_boomegg_cocoslib_xinge_XinGePushReceiver,6599,-0.20714380992571216
activities::_NineKeVN,6600,-0.20714380992571216
services::com_inmobi_commons_internal_ActivityRecognitionManager,918,-0.20675290727979317
app_permissions::name='android_permission_WRITE_SMS',3593,-0.20632031552627794
urls::http://m_tstore_co_kr/userpoc/mobile/cashInfo_html,5889,-0.20621044455631882
urls::http://m_tstore_co_kr/userpoc/mobile/information_html,5890,-0.20621044455631882
